ID,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,official_video,Stream
15531,Clean Bandit,How Will I Know,"I Wanna Dance With Somebody (The Movie: Whitney New, Classic and Reimagined)",album,0.758,0.683,6,-5.465,0.040,0.153,0.000,0.242,0.663,119.001,213295,whitneyhoustonVEVO,8472743,103099,2137,TRUE,79724836
15532,Clean Bandit,Tick Tock (feat. 24kGoldn),Tick Tock (feat. 24kGoldn),single,0.779,0.705,0,-3.895,0.034,0.369,0.000,0.124,0.946,101.022,178374,Clean Bandit,98951363,860859,19904,TRUE,307148858
15533,Clean Bandit,Solo (feat. Demi Lovato),What Is Love? (Deluxe Edition),album,0.740,0.622,11,-4.608,0.045,0.036,0.000,0.356,0.556,104.966,222707,Clean Bandit,961054135,6622183,145811,TRUE,955120289
15534,Clean Bandit,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),album,0.693,0.624,0,-7.482,0.045,0.299,0.000,0.096,0.369,105.002,205987,Clean Bandit,139756930,951223,16461,TRUE,605634827
15535,Clean Bandit,Everything But You (feat. A7S),Everything But You (feat. A7S),single,0.679,0.764,6,-5.301,0.039,0.031,0.000,0.095,0.471,124.977,198015,Clean Bandit,5506948,78266,1247,TRUE,40233392
15536,Clean Bandit,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),single,0.810,0.571,10,-7.189,0.085,0.062,0.000,0.094,0.771,125.994,179375,Clean Bandit,19939648,141191,2054,TRUE,107544414
15537,Clean Bandit,Don't Leave Me Lonely,Don't Leave Me Lonely,single,0.687,0.719,6,-6.167,0.212,0.684,0.000,0.125,0.186,139.963,172987,Clean Bandit,180404,7319,245,TRUE,6550714
15538,Aleman,Delivery,Delivery,single,0.699,0.580,11,-6.753,0.527,0.283,0.000,0.093,0.706,83.759,209736,Alemán,13564585,232556,3749,TRUE,9606254
15539,Aleman,Mírame Ma,Huracán,album,0.797,0.530,10,-6.595,0.306,0.278,0.000,0.145,0.637,85.990,181925,Alemán,9963087,154505,2065,TRUE,51094074
15540,Aleman,VETE YA,CONTINGENTE,album,0.537,0.595,4,-9.503,0.109,0.112,0.000,0.113,0.115,104.029,230488,Yordi Rivera,271418,3055,8,FALSE,10460166
15541,Aleman,Rucón,Eclipse,album,0.864,0.590,1,-8.768,0.499,0.020,0.000,0.093,0.579,161.989,168560,Alemán,101512870,1584194,31285,TRUE,151194171
15542,Aleman,"Aleman: Bzrp Music Sessions, Vol. 15","Aleman: Bzrp Music Sessions, Vol. 15",single,0.813,0.884,2,-4.817,0.119,0.128,0.000,0.122,0.646,126.892,174178,Bizarrap,208375592,2834521,90341,TRUE,154357857
15543,Aleman,Grandes Ligas,Grandes Ligas,single,0.813,0.875,7,-3.768,0.188,0.290,0.000,0.029,0.740,90.049,240000,Prajin Music Group,167759736,1827167,56423,TRUE,96657157
15544,Aleman,Categoría 5,Huracán,album,0.687,0.697,11,-7.518,0.282,0.022,0.000,0.312,0.859,168.060,165714,"Corridos, Trap Y Rap",242270,4458,52,FALSE,65713263
15545,Aleman,Grillz,Grillz,single,0.618,0.601,9,-5.922,0.201,0.424,0.000,0.105,0.531,82.588,192527,Alemán,4034638,135182,3251,TRUE,6141533
15546,Aleman,Tantas Veces,Eclipse,album,0.789,0.719,7,-6.099,0.373,0.463,0.000,0.308,0.663,81.003,273485,Alemán,257879588,1342952,30090,TRUE,91779317
15547,Aleman,Cómo Diamante,Humo en la Trampa 3,album,0.948,0.464,11,-6.892,0.140,0.237,0.000,0.082,0.603,113.997,207219,Alemán,23357687,226470,2123,TRUE,20182393
15548,Chance the Rapper,Holy (feat. Chance The Rapper),Justice,album,0.670,0.693,6,-8.340,0.350,0.200,0.000,0.091,0.388,87.017,212093,JustinBieberVEVO,213519061,4044232,209623,TRUE,694298625
15549,Chance the Rapper,All My Friends (feat. Tinashe & Chance the Rapper),All My Friends (feat. Tinashe & Chance the Rapper),single,0.681,0.521,0,-5.849,0.141,0.120,0.000,0.108,0.181,94.997,229747,SnakehipsVEVO,66704025,487483,11822,TRUE,562271765
15550,Chance the Rapper,Cocoa Butter Kisses,Acid Rap,album,0.679,0.645,6,-7.777,0.222,0.052,0.000,0.145,0.203,125.795,307188,OldSchoolHipHop,1426510,5361,129,FALSE,138864096
15551,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),Coloring Book,album,0.652,0.795,11,-5.192,0.174,0.156,0.000,0.123,0.788,135.018,304607,Chance The Rapper,169921930,1038708,33268,FALSE,470681037
15552,Chance the Rapper,All Night (feat. Knox Fortune),Coloring Book,album,0.704,0.777,2,-5.729,0.195,0.036,0.000,0.151,0.392,111.921,141542,Chance The Rapper - Topic,2894906,44420,107,TRUE,258512749
15553,Chance the Rapper,Cross Me (feat. Chance the Rapper & PnB Rock),No.6 Collaborations Project,album,0.746,0.787,4,-6.373,0.120,0.212,0.000,0.067,0.607,95.005,206187,Ed Sheeran,50704674,674266,15784,TRUE,371025581
15554,Chance the Rapper,Favorite Song,Acid Rap,album,0.725,0.601,1,-9.030,0.377,0.032,0.000,0.050,0.811,155.918,185062,CovertHipHop,54992924,257194,6738,FALSE,60818566
15555,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),Coloring Book,album,0.505,0.397,5,-9.349,0.324,0.716,0.000,0.085,0.558,95.063,219683,Chance The Rapper - Topic,3689831,50369,149,TRUE,277649769
15556,Chance the Rapper,The Highs & The Lows,The Highs & The Lows,single,0.539,0.714,5,-4.543,0.455,0.288,0.000,0.174,0.458,81.709,255609,Chance The Rapper,9935065,120209,3267,FALSE,13076275
15557,Chance the Rapper,Hot Shower,The Big Day,album,0.899,0.509,9,-8.040,0.387,0.002,0.000,0.057,0.599,150.001,225924,Chance The Rapper,28374809,416211,13769,TRUE,197742771
15558,Natti Natasha,Mayor Que Usted,Mayor Que Usted,single,0.625,0.839,6,-4.824,0.093,0.008,0.000,0.464,0.771,184.080,233520,NATTI NATASHA ,4085961,60010,4062,TRUE,87208105
15559,Natti Natasha,Criminal,Criminal,single,0.814,0.813,2,-3.023,0.056,0.030,0.000,0.255,0.839,79.997,232550,NATTI NATASHA ,2447960265,8195497,267095,TRUE,784002002
15560,Natti Natasha,La Mejor Versión de Mi - Remix,La Mejor Versión de Mi (Remix),single,0.735,0.712,11,-5.119,0.033,0.732,0.000,0.302,0.894,131.938,229333,NATTI NATASHA ,568697187,2325198,52909,TRUE,263000036
15561,Natti Natasha,TO' ESTO ES TUYO,TO' ESTO ES TUYO,single,0.754,0.789,11,-4.812,0.044,0.001,0.266,0.065,0.331,126.036,193094,NATTI NATASHA ,5185312,77135,11755,TRUE,6079518
15562,Natti Natasha,LOKITA,LOKITA,single,0.769,0.843,9,-3.782,0.090,0.317,0.000,0.088,0.742,96.045,193295,NATTI NATASHA ,21801716,193218,22500,TRUE,18189846
15563,Natti Natasha,Sin Pijama,MALA SANTA,album,0.788,0.745,11,-4.417,0.045,0.352,0.000,0.097,0.790,94.002,190160,BeckyGVEVO,2086480719,8624889,366369,TRUE,710166109
15564,Natti Natasha,No Me Acuerdo,Valiente,album,0.837,0.784,7,-4.531,0.101,0.175,0.000,0.090,0.748,94.036,217653,ThaliaVEVO,1415480317,4772686,248369,TRUE,335497360
15565,Natti Natasha,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",single,0.743,0.709,3,-3.922,0.088,0.045,0.000,0.081,0.831,170.001,258600,Justin Quiles,424978831,1778928,21820,TRUE,323814645
15566,Natti Natasha,Ram Pam Pam,NATTIVIDAD,album,0.909,0.785,5,-3.648,0.064,0.248,0.000,0.228,0.903,96.984,200707,NATTI NATASHA ,637329131,3592697,141659,TRUE,224383351
15567,Natti Natasha,Amantes de una Noche,Amantes de una Noche,single,0.567,0.730,9,-6.748,0.213,0.353,0.000,0.154,0.525,87.237,225520,NATTI NATASHA ,473324490,2538890,86546,TRUE,155568679
15568,Topic,Kernkraft 400 (A Better Day),Kernkraft 400 (A Better Day),single,0.623,0.727,11,-5.570,0.056,0.184,0.000,0.309,0.400,125.975,165800,TopicMusicVEVO,1390055,19533,245,TRUE,75960116
15569,Topic,Your Love (9PM),Your Love (9PM),single,0.669,0.784,7,-5.603,0.112,0.194,0.000,0.115,0.517,125.993,150053,ATBVEVO,27148947,306705,4255,TRUE,561368460
15570,Topic,Breaking Me,Breaking Me,single,0.789,0.720,8,-5.652,0.218,0.223,0.000,0.129,0.664,122.031,166794,TopicMusicVEVO,221121368,1432888,14366,TRUE,1008143666
15571,Topic,All Or Nothing,All Or Nothing,single,0.598,0.783,5,-3.908,0.039,0.173,0.000,0.070,0.396,126.018,147973,Topic,366861,5938,134,TRUE,7168768
15572,Topic,My Heart Goes (La Di Da) (feat. Topic),Only Honest On The Weekend,album,0.695,0.781,7,-5.578,0.045,0.019,0.000,0.295,0.456,124.040,148960,BeckyHillVEVO,12922973,98503,1594,TRUE,203585772
15573,Topic,Chain My Heart,Chain My Heart,single,0.663,0.849,11,-4.462,0.033,0.079,0.000,0.192,0.722,123.992,146880,TopicMusicVEVO,7983880,124389,2598,TRUE,94285738
15574,Topic,Drive (feat. Wes Nelson),Drive (feat. Wes Nelson),single,0.810,0.571,10,-7.189,0.085,0.062,0.000,0.094,0.771,125.994,179375,Clean Bandit,19939648,141191,2054,TRUE,107544414
15575,Topic,In Your Arms (For An Angel),In Your Arms (For An Angel),single,0.694,0.828,11,-4.653,0.034,0.040,0.000,0.080,0.407,126.002,150476,TopicMusicVEVO,4485274,47678,749,TRUE,48476423
15576,Topic,Solo Para Ti,Solo Para Ti,single,0.721,0.806,5,-6.279,0.055,0.146,0.000,0.341,0.753,120.038,198107,AlvaroSolerVEVO,9622865,83230,2049,TRUE,28882352
15577,Topic,Breaking Me - HUGEL Remix,Breaking Me (HUGEL Remix),single,0.850,0.585,10,-5.229,0.049,0.010,0.000,0.261,0.770,126.000,171905,TopicMusicVEVO,2585416,30801,214,TRUE,57813687
15578,Mabel Matiz,Antidepresan,Antidepresan,single,0.700,0.589,11,-9.974,0.028,0.030,0.000,0.099,0.915,100.014,240125,Mert Demir,73982418,435168,13294,TRUE,80782399
15579,Mabel Matiz,Fırtınadayım,Maya,album,0.489,0.684,9,-5.730,0.033,0.122,0.000,0.222,0.382,109.941,262166,Zoom Music & Management,24223071,168670,7132,FALSE,40619379
15580,Mabel Matiz,Karakol,Karakol,single,0.538,0.583,4,-9.371,0.032,0.424,0.000,0.119,0.390,104.912,273200,mabelmatiz,32280364,302060,42959,TRUE,19272678
15581,Mabel Matiz,Aşk Yok Olmaktır,Yaşım Çocuk,album,0.602,0.576,9,-7.824,0.065,0.246,0.000,0.275,0.498,80.176,223530,netd müzik,40760628,206083,7303,TRUE,37252102
15582,Mabel Matiz,Fan,Fan,single,0.674,0.774,8,-7.333,0.050,0.094,0.000,0.031,0.963,95.005,217680,mabelmatiz,7130225,61492,5498,TRUE,9929675
15583,Mabel Matiz,Mendilimde Kırmızım Var,Maya,album,0.519,0.730,5,-7.145,0.054,0.039,0.000,0.069,0.361,100.010,362408,netd müzik,85357180,395276,19815,TRUE,20883658
15584,Mabel Matiz,Öyle Kolaysa,Maya,album,0.590,0.664,10,-5.502,0.033,0.006,0.000,0.332,0.580,130.027,280170,netd müzik,317386236,895814,49343,TRUE,40923271
15585,Mabel Matiz,Ahu,Gök Nerede,album,0.686,0.666,9,-5.560,0.039,0.146,0.000,0.043,0.801,122.060,214915,netd müzik,40377921,128839,6999,TRUE,23425717
15586,Mabel Matiz,Hanfendi,Hanfendi,single,0.654,0.631,10,-8.345,0.036,0.065,0.000,0.095,0.301,84.011,218569,mabelmatiz,7179337,70240,5209,TRUE,14085087
15587,Mabel Matiz,Gel,Gök Nerede,album,0.437,0.556,5,-7.224,0.060,0.426,0.000,0.144,0.719,176.116,287265,netd müzik,193653994,577831,25331,TRUE,30532744
15588,White Noise Baby Sleep,Clean White Noise - Loopable with no fade,Best White Noise for Baby Sleep - Loopable with No Fade,album,0.000,0.003,8,-28.460,0.000,0.791,1.000,0.111,0.000,0.000,90228,White Noise - Topic,1492,18,0,TRUE,956435715
15589,White Noise Baby Sleep,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",White Noise for Sleeping Babies,album,0.179,0.002,1,-25.200,0.327,0.982,0.279,0.111,0.000,81.710,595106,White Noise - Topic,1197571,1934,0,TRUE,199055227
15590,White Noise Baby Sleep,Pure Brown Noise - Loopable with no fade,Best White Noise for Baby Sleep - Loopable with No Fade,album,0.000,0.001,1,-27.592,0.000,0.908,1.000,0.111,0.000,0.000,72223,littleONES - Topic,290014,674,0,TRUE,128701242
15591,White Noise Baby Sleep,Calming Pacific Ocean Roar to Induce Healing Delta Sleep Waves (Nursery Rhymes Lullabies Effect),White Noise for Sleeping Babies,album,0.084,0.199,1,-17.511,0.445,0.729,0.995,0.231,0.000,87.404,590177,White Noise - Topic,163326,116,0,TRUE,61875858
15592,White Noise Baby Sleep,Perfect Natural White Noise as a Relaxing Ambient Sleep Aid (Nice Lullaby),White Noise for Sleeping Babies,album,0.081,0.189,10,-17.587,0.098,0.785,0.968,0.125,0.000,85.913,596886,White Noise - Topic,70347,92,0,TRUE,25037940
15593,White Noise Baby Sleep,Constant Broad Spectrum Noise Loop to Drown Out Sounds & Loud City Noises,White Noise for Sleeping Babies,album,0.053,0.000,8,-17.995,0.081,0.000,0.279,0.417,0.000,58.621,593502,White Noise - Topic,54291,57,0,TRUE,16937653
15594,White Noise Baby Sleep,"Soothing Brown Noise to Relieve Insomnia, Sleeping Problem, Anxiety, Stress in Babies & Parents",White Noise for Sleeping Babies,album,0.077,0.273,9,-22.609,0.121,0.120,0.290,0.114,0.002,84.176,593897,White Noise - Topic,41742,58,0,TRUE,16395168
15595,White Noise Baby Sleep,"White Noise Relaxation for Calming Down Fussy Infant Baby, Sleepy Toddler or Child",White Noise for Sleeping Babies,album,0.000,0.373,10,-16.469,0.000,0.153,0.999,0.726,0.000,0.000,593754,White Noise - Topic,376087,561,0,TRUE,15110333
15597,White Noise Baby Sleep,Air Conditioner - Loopable with no fade,Best White Noise for Baby Sleep - Loopable with No Fade,album,0.000,0.000,10,-21.995,0.000,0.921,1.000,0.114,0.000,0.000,108527,White Noise - Topic,407,1,0,TRUE,26677287
15598,Mon Laferte,Tu Falta De Querer,Mon Laferte (Vol. 1),album,0.394,0.475,10,-7.935,0.028,0.025,0.007,0.112,0.441,129.995,278547,MonLaferteVEVO,461673423,2222222,62208,TRUE,340786329
15599,Mon Laferte,Mi Buen Amor,La Trenza,album,0.400,0.541,7,-4.527,0.027,0.557,0.000,0.136,0.268,99.343,227587,MonLaferteVEVO,434749149,1411289,30979,TRUE,210875595
15600,Mon Laferte,Amárrame,La Trenza,album,0.563,0.674,5,-4.554,0.048,0.247,0.002,0.107,0.784,179.977,207333,MonLaferteVEVO,378329235,1527589,38980,TRUE,263817405
15601,Mon Laferte,Pa’ Dónde Se Fue,La Trenza,album,0.335,0.837,9,-4.437,0.055,0.377,0.132,0.334,0.608,177.709,249267,MonLaferteVEVO,40371162,387129,6882,TRUE,52889859
15602,Mon Laferte,Amor Completo,Mon Laferte (Vol. 1),album,0.393,0.418,4,-8.976,0.027,0.664,0.000,0.108,0.346,175.548,241880,MonLaferteVEVO,170138206,677915,14805,TRUE,129999337
15603,Mon Laferte,Si Tú Me Quisieras,Mon Laferte (Vol. 1),album,0.317,0.745,5,-6.479,0.162,0.458,0.000,0.338,0.621,209.795,202333,MonLaferteVEVO,79442523,572728,14725,TRUE,85924409
15604,Mon Laferte,Antes De Ti,Antes De Ti,single,0.504,0.604,7,-4.577,0.026,0.229,0.000,0.278,0.327,92.111,242240,MonLaferteVEVO,168268151,790880,27846,TRUE,74210287
15605,Mon Laferte,Invéntame,Invéntame,single,0.564,0.494,7,-9.135,0.027,0.002,0.000,0.172,0.108,96.924,205800,TodosSomosMASVEVO,105183741,365568,10953,TRUE,47269362
15606,Mon Laferte,Flaco,La Trenza,album,0.454,0.419,9,-5.678,0.026,0.196,0.004,0.197,0.238,146.711,256773,MonLaferteVEVO,14323539,74694,3267,TRUE,40135089
15607,Mon Laferte,Aunque Te Mueras Por Volver,SEIS,album,0.315,0.480,6,-6.848,0.027,0.361,0.117,0.135,0.460,105.009,250147,MonLaferteVEVO,5416176,80659,3993,TRUE,8311654
15608,GIMS,Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],single,0.675,0.888,11,-3.343,0.035,0.120,0.010,0.337,0.526,119.018,219832,FIFA,85478300,999459,34913,TRUE,23670485
15609,GIMS,Est-ce que tu m'aimes ? - Pilule bleue,Mon coeur avait raison,album,0.779,0.852,2,-3.353,0.065,0.235,0.000,0.212,0.601,119.892,237093,MaitreGimsVEVO,427997838,2413510,76704,TRUE,192449176
15610,GIMS,Best life,Best Life,album,0.919,0.779,7,-4.739,0.147,0.258,0.000,0.099,0.941,138.038,189400,Naps Officiel,117077357,521821,9607,TRUE,84798643
15611,GIMS,J'me tire,Subliminal (La face cachée),album,0.752,0.676,1,-5.233,0.042,0.009,0.000,0.186,0.425,95.017,249867,MaitreGimsVEVO,289322815,1146747,61354,TRUE,119369910
15612,GIMS,MAINTENANT,LES DERNIÈRES VOLONTÉS DE MOZART (SYMPHONY),album,0.594,0.923,11,-3.316,0.051,0.079,0.000,0.147,0.649,84.036,235299,GIMS,3555311,61402,2442,TRUE,8991202
15613,GIMS,Hola Señorita,Hola Señorita,single,0.588,0.796,0,-3.945,0.262,0.386,0.000,0.198,0.546,192.128,206853,Maluma,541052860,3426354,68350,TRUE,167679559
15615,GIMS,Bella,Subliminal (La face cachée),album,0.781,0.944,9,-2.640,0.062,0.087,0.080,0.117,0.965,103.003,226480,MaitreGimsVEVO,559539956,2155978,90699,TRUE,70025455
15616,GIMS,Sapés comme jamais (feat. Niska) - Pilule bleue,Mon coeur avait raison,album,0.842,0.777,6,-3.869,0.226,0.209,0.000,0.229,0.751,120.081,206787,MaitreGimsVEVO,559283973,1883805,86818,TRUE,83055793
15617,GIMS,Je te pardonne (feat. Sia) - Pilule bleue,Mon coeur avait raison,album,0.231,0.567,3,-4.505,0.030,0.259,0.000,0.057,0.448,176.082,213027,MaitreGimsVEVO,10161117,69031,2167,TRUE,44317700
15618,Lomepal,À peu près,Mauvais Ordre,album,0.739,0.682,10,-6.811,0.056,0.089,0.000,0.526,0.638,129.983,204760,Lomepal,5113647,52651,448,TRUE,24280705
15619,Lomepal,Decrescendo,Mauvais Ordre,album,0.681,0.459,0,-7.178,0.040,0.595,0.000,0.083,0.330,83.470,218587,Lomepal,2035891,67161,1422,TRUE,19146845
15620,Lomepal,Trop beau,Jeannine,album,0.748,0.660,4,-6.034,0.040,0.295,0.000,0.088,0.324,123.902,244587,Lomepal,71687581,630225,12451,TRUE,134412023
15621,Lomepal,Tee,Mauvais Ordre,album,0.606,0.410,4,-9.532,0.087,0.689,0.000,0.321,0.228,123.315,203400,Lomepal,6990799,153433,3222,TRUE,25051345
15622,Lomepal,Mauvais ordre,Mauvais Ordre,album,0.764,0.430,4,-9.956,0.059,0.767,0.059,0.084,0.426,143.992,219627,Lomepal,3474745,36405,571,TRUE,16523979
15623,Lomepal,Évidemment,Jeannine,album,0.640,0.715,10,-7.041,0.095,0.675,0.000,0.115,0.397,92.878,198640,Youssef Elto,67756,1242,10,FALSE,53158257
15624,Lomepal,Flash,Amina,album,0.659,0.345,5,-11.776,0.062,0.550,0.011,0.327,0.429,128.162,171027,Lomepal,7798469,85704,1081,TRUE,37924182
15625,Lomepal,Hasarder,Mauvais Ordre,album,0.770,0.649,1,-8.011,0.087,0.282,0.000,0.117,0.181,91.046,178867,Lomepal,1623225,17364,296,TRUE,11945840
15626,Lomepal,Ne me ramène pas,Jeannine,album,0.737,0.522,6,-8.492,0.511,0.542,0.000,0.077,0.050,89.913,136507,Lomepal,13667112,109432,1224,TRUE,38794814
15627,Lomepal,Yeux disent,FLIP,album,0.736,0.586,5,-8.152,0.197,0.553,0.000,0.163,0.395,113.655,212587,Lomepal,95609463,504813,6935,TRUE,80577410
15628,MNEK,Where Did You Go? (feat. MNEK),Where Did You Go (feat. MNEK),single,0.763,0.782,7,-4.541,0.035,0.182,0.000,0.293,0.502,127.034,177689,Jax Jones,16495564,98924,690,TRUE,237791452
15629,MNEK,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),single,0.734,0.874,8,-3.158,0.066,0.168,0.000,0.049,0.905,122.953,166028,Joel Corry,254737803,1054418,20257,TRUE,1018441014
15630,MNEK,Never Forget You,So Good,album,0.583,0.732,11,-5.728,0.046,0.003,0.000,0.269,0.276,145.992,213428,ZaraLarssonMusicVEVO,519338846,3755899,100424,TRUE,877421698
15631,MNEK,Radio,Radio,single,0.737,0.866,7,-4.749,0.042,0.043,0.000,0.099,0.868,126.019,195263,SigalaVEVO,421744,13799,210,TRUE,4666238
15632,MNEK,Damn (You’ve Got Me Saying),Damn (You’ve Got Me Saying),single,0.665,0.843,5,-3.347,0.035,0.065,0.000,0.268,0.845,122.029,195268,Galantis,866646,19574,332,TRUE,10755583
15633,MNEK,Head & Heart (feat. MNEK) - Tiësto Remix,Head & Heart (feat. MNEK) [Tiësto Remix],single,0.693,0.866,5,-4.964,0.050,0.069,0.000,0.145,0.663,126.002,124778,Joel Corry,254737803,1054418,20257,TRUE,51244947
15634,MNEK,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",Gang Signs & Prayer,album,0.350,0.613,2,-5.453,0.059,0.074,0.000,0.069,0.224,120.038,230655,Stormzy,36365583,286403,9164,FALSE,103003304
15635,MNEK,Ready For Your Love,Sirens,album,0.677,0.753,5,-7.038,0.154,0.053,0.013,0.333,0.471,121.939,198881,GorgonCityVEVO,53557656,262856,3557,TRUE,114427052
15636,MNEK,The Funk,The Funk,single,0.626,0.955,11,-7.085,0.123,0.001,0.000,0.382,0.652,121.964,172863,TIEKS - Topic,37417,322,0,TRUE,3133254
15637,MNEK,Where Did You Go? - A1 x J1 Remix,Where Did You Go? (A1 x J1 Remix),single,0.759,0.829,10,-3.324,0.040,0.146,0.000,0.321,0.616,127.044,162758,Jax Jones,340845,4070,41,TRUE,7459347
15638,A$AP Ferg,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",Floor Seats,album,0.737,0.597,7,-7.333,0.119,0.292,0.000,0.130,0.449,92.049,222987,asapfergVEVO,6739637,89727,1680,TRUE,169956699
15639,A$AP Ferg,Plain Jane,Still Striving,album,0.797,0.844,11,-5.482,0.275,0.065,0.000,0.087,0.520,170.142,173600,asapfergVEVO,54663004,672987,11958,TRUE,640708592
15640,A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),Plain Jane REMIX (feat. Nicki Minaj),single,0.791,0.839,11,-4.284,0.266,0.059,0.000,0.259,0.383,170.113,202636,asapfergVEVO,176071336,1679681,32747,TRUE,248818454
15641,A$AP Ferg,WAM,Floor Seats,album,0.838,0.624,1,-4.557,0.228,0.062,0.000,0.217,0.117,95.937,157587,asapfergVEVO,3266435,86268,1187,TRUE,53201111
15642,A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",Trap Lord,album,0.841,0.733,1,-5.077,0.142,0.025,0.000,0.174,0.284,130.009,283693,asapfergVEVO,1010850,14035,432,TRUE,338639728
15643,A$AP Ferg,Shabba (feat. A$AP Rocky),Trap Lord,album,0.869,0.712,9,-6.136,0.103,0.072,0.000,0.272,0.435,120.000,275867,asapfergVEVO,109137777,705971,31647,TRUE,177090573
15644,A$AP Ferg,Floor Seats,Floor Seats,album,0.705,0.733,5,-4.942,0.102,0.069,0.154,0.823,0.681,135.993,157507,asapfergVEVO,26039025,487789,13264,TRUE,60364258
15646,A$AP Ferg,New Level (feat. Future),ALWAYS STRIVE AND PROSPER,album,0.734,0.703,1,-1.690,0.132,0.034,0.000,0.162,0.152,121.080,264973,asapfergVEVO,104920979,749589,21900,TRUE,174252080
15647,A$AP Ferg,Dennis Rodman (feat. Tyga),Floor Seats II,album,0.741,0.537,1,-6.797,0.143,0.036,0.000,0.146,0.233,80.454,198307,asapfergVEVO,13191707,289164,5927,TRUE,44086974
15648,Flume,You & Me - Flume Remix,Settle (The Remixes),album,0.593,0.392,10,-6.872,0.026,0.382,0.000,0.131,0.250,75.065,282813,Flume,73690403,662146,10599,TRUE,538525185
15649,Flume,The Difference,The Difference,single,0.560,0.865,1,-1.148,0.091,0.255,0.000,0.083,0.424,159.960,139663,Flume,4526100,99483,3153,TRUE,131579418
15650,Flume,Test & Recognise - Flume Re-work,Test & Recognise (Remixes),single,0.544,0.579,8,-8.520,0.071,0.193,0.000,0.117,0.294,109.769,303661,Flume,22597720,436454,6089,TRUE,68531446
15651,Flume,Drop The Game,Lockjaw,single,0.559,0.670,7,-4.985,0.047,0.592,0.000,0.171,0.438,78.957,221895,Future Classic,203265315,1069158,10747,FALSE,269218181
15654,Flume,Rushing Back,Rushing Back,single,0.574,0.612,0,-4.741,0.078,0.357,0.000,0.158,0.368,136.046,231663,Flume,5169944,90531,2752,TRUE,124326384
15655,Flume,Shooting Stars - triple j Like A Version,Shooting Stars (triple j Like A Version),single,0.356,0.783,11,-7.853,0.100,0.436,0.020,0.199,0.192,155.042,189247,triple j,717414,20214,1015,TRUE,2467165
15656,Flume,Ripple,Ripple,single,0.636,0.742,0,-4.711,0.108,0.413,0.000,0.348,0.485,78.553,214540,Sycco,110311,1993,71,TRUE,3574446
15657,Flume,Holdin On,Flume: Deluxe Edition,album,0.430,0.436,8,-4.816,0.119,0.170,0.000,0.128,0.217,90.053,154414,Flume,4434341,33190,863,TRUE,144857611
15658,Lukas Graham,7 Years,Lukas Graham,album,0.765,0.473,10,-5.829,0.051,0.287,0.000,0.391,0.340,119.992,237300,Lukas Graham,1357044606,9575882,318116,TRUE,1512274920
15659,Lukas Graham,Love Someone,3 (The Purple Album),album,0.538,0.409,9,-6.581,0.051,0.172,0.000,0.110,0.265,171.838,205440,Lukas Graham,306106857,1809854,25682,TRUE,658095941
15660,Lukas Graham,Mama Said,Lukas Graham,album,0.712,0.799,7,-4.564,0.070,0.045,0.000,0.370,0.591,83.996,206903,Lukas Graham,163291745,1486118,39104,TRUE,375170496
15661,Lukas Graham,Wish You Were Here (feat. Khalid),4 (The Pink Album),album,0.646,0.640,8,-5.554,0.030,0.001,0.000,0.138,0.127,105.957,175699,Lukas Graham,2658158,86145,1168,TRUE,28894148
15662,Lukas Graham,Never Change,4 (The Pink Album),album,0.420,0.311,6,-6.453,0.042,0.794,0.000,0.079,0.193,159.994,200855,Lukas Graham,76496,2465,78,TRUE,1157402
